Ano,Estado,Mes,Numero,Regiao,Mes_int,Trimestre
2017,Rio de Janeiro,Novembro,43,SE,11,Q4
1998,Rio de Janeiro,Dezembro,1,SE,12,Q4
1999,Rio de Janeiro,Dezembro,0,SE,12,Q4
2000,Rio de Janeiro,Dezembro,0,SE,12,Q4
2001,Rio de Janeiro,Dezembro,2,SE,12,Q4
2002,Rio de Janeiro,Dezembro,8,SE,12,Q4
2003,Rio de Janeiro,Dezembro,10,SE,12,Q4
2004,Rio de Janeiro,Dezembro,9,SE,12,Q4
2005,Rio de Janeiro,Dezembro,2,SE,12,Q4
2006,Rio de Janeiro,Dezembro,0,SE,12,Q4
2007,Rio de Janeiro,Dezembro,0,SE,12,Q4
2008,Rio de Janeiro,Dezembro,6,SE,12,Q4
2009,Rio de Janeiro,Dezembro,1,SE,12,Q4
2010,Rio de Janeiro,Dezembro,10,SE,12,Q4
2011,Rio de Janeiro,Dezembro,3,SE,12,Q4
2012,Rio de Janeiro,Dezembro,18,SE,12,Q4
2013,Rio de Janeiro,Dezembro,12,SE,12,Q4
2014,Rio de Janeiro,Dezembro,25,SE,12,Q4
2015,Rio de Janeiro,Dezembro,11,SE,12,Q4
2016,Rio de Janeiro,Dezembro,5,SE,12,Q4
1998,Rio Grande do Norte,Janeiro,0,NE,1,Q1
1999,Rio Grande do Norte,Janeiro,32,NE,1,Q1
2000,Rio Grande do Norte,Janeiro,1,NE,1,Q1
2001,Rio Grande do Norte,Janeiro,2,NE,1,Q1
2002,Rio Grande do Norte,Janeiro,4,NE,1,Q1
2003,Rio Grande do Norte,Janeiro,113,NE,1,Q1
2004,Rio Grande do Norte,Janeiro,44,NE,1,Q1
2005,Rio Grande do Norte,Janeiro,153,NE,1,Q1
2006,Rio Grande do Norte,Janeiro,93,NE,1,Q1
2007,Rio Grande do Norte,Janeiro,63,NE,1,Q1
2008,Rio Grande do Norte,Janeiro,70,NE,1,Q1
2009,Rio Grande do Norte,Janeiro,110,NE,1,Q1
2010,Rio Grande do Norte,Janeiro,32,NE,1,Q1
2011,Rio Grande do Norte,Janeiro,15,NE,1,Q1
2012,Rio Grande do Norte,Janeiro,72,NE,1,Q1
2013,Rio Grande do Norte,Janeiro,25,NE,1,Q1
2014,Rio Grande do Norte,Janeiro,34,NE,1,Q1
2015,Rio Grande do Norte,Janeiro,45,NE,1,Q1
2016,Rio Grande do Norte,Janeiro,15,NE,1,Q1
2017,Rio Grande do Norte,Janeiro,28,NE,1,Q1
1998,Rio Grande do Norte,Fevereiro,0,NE,2,Q1
1999,Rio Grande do Norte,Fevereiro,11,NE,2,Q1
2000,Rio Grande do Norte,Fevereiro,7,NE,2,Q1
2001,Rio Grande do Norte,Fevereiro,0,NE,2,Q1
2002,Rio Grande do Norte,Fevereiro,18,NE,2,Q1
2003,Rio Grande do Norte,Fevereiro,9,NE,2,Q1
2004,Rio Grande do Norte,Fevereiro,5,NE,2,Q1
2005,Rio Grande do Norte,Fevereiro,42,NE,2,Q1
2006,Rio Grande do Norte,Fevereiro,21,NE,2,Q1
2007,Rio Grande do Norte,Fevereiro,9,NE,2,Q1
2008,Rio Grande do Norte,Fevereiro,25,NE,2,Q1
2009,Rio Grande do Norte,Fevereiro,8,NE,2,Q1
2010,Rio Grande do Norte,Fevereiro,12,NE,2,Q1
2011,Rio Grande do Norte,Fevereiro,5,NE,2,Q1
2012,Rio Grande do Norte,Fevereiro,13,NE,2,Q1
2013,Rio Grande do Norte,Fevereiro,24,NE,2,Q1
2014,Rio Grande do Norte,Fevereiro,8,NE,2,Q1
2015,Rio Grande do Norte,Fevereiro,15,NE,2,Q1
2016,Rio Grande do Norte,Fevereiro,2,NE,2,Q1
2017,Rio Grande do Norte,Fevereiro,10,NE,2,Q1
1998,Rio Grande do Norte,Março,0,NE,3,Q1
1999,Rio Grande do Norte,Março,9,NE,3,Q1
2000,Rio Grande do Norte,Março,11,NE,3,Q1
2001,Rio Grande do Norte,Março,0,NE,3,Q1
2002,Rio Grande do Norte,Março,3,NE,3,Q1
2003,Rio Grande do Norte,Março,1,NE,3,Q1
2004,Rio Grande do Norte,Março,1,NE,3,Q1
2005,Rio Grande do Norte,Março,15,NE,3,Q1
2006,Rio Grande do Norte,Março,8,NE,3,Q1
2007,Rio Grande do Norte,Março,7,NE,3,Q1
2008,Rio Grande do Norte,Março,3,NE,3,Q1
2009,Rio Grande do Norte,Março,2,NE,3,Q1
2010,Rio Grande do Norte,Março,23,NE,3,Q1
2011,Rio Grande do Norte,Março,3,NE,3,Q1
2012,Rio Grande do Norte,Março,2,NE,3,Q1
2013,Rio Grande do Norte,Março,6,NE,3,Q1
2014,Rio Grande do Norte,Março,6,NE,3,Q1
2015,Rio Grande do Norte,Março,3,NE,3,Q1
2016,Rio Grande do Norte,Março,1,NE,3,Q1
2017,Rio Grande do Norte,Março,3,NE,3,Q1
1998,Rio Grande do Norte,Abril,0,NE,4,Q2
1999,Rio Grande do Norte,Abril,21,NE,4,Q2
2000,Rio Grande do Norte,Abril,16,NE,4,Q2
2001,Rio Grande do Norte,Abril,10,NE,4,Q2
2002,Rio Grande do Norte,Abril,0,NE,4,Q2
2003,Rio Grande do Norte,Abril,2,NE,4,Q2
2004,Rio Grande do Norte,Abril,3,NE,4,Q2
2005,Rio Grande do Norte,Abril,2,NE,4,Q2
2006,Rio Grande do Norte,Abril,2,NE,4,Q2
2007,Rio Grande do Norte,Abril,1,NE,4,Q2
2008,Rio Grande do Norte,Abril,0,NE,4,Q2
2009,Rio Grande do Norte,Abril,1,NE,4,Q2
2010,Rio Grande do Norte,Abril,7,NE,4,Q2
2011,Rio Grande do Norte,Abril,0,NE,4,Q2
2012,Rio Grande do Norte,Abril,4,NE,4,Q2
2013,Rio Grande do Norte,Abril,7,NE,4,Q2
2014,Rio Grande do Norte,Abril,2,NE,4,Q2
2015,Rio Grande do Norte,Abril,4,NE,4,Q2
2016,Rio Grande do Norte,Abril,0,NE,4,Q2
2017,Rio Grande do Norte,Abril,6,NE,4,Q2
1998,Rio Grande do Norte,Maio,0,NE,5,Q2
1999,Rio Grande do Norte,Maio,1,NE,5,Q2
2000,Rio Grande do Norte,Maio,3,NE,5,Q2
2001,Rio Grande do Norte,Maio,56,NE,5,Q2
2002,Rio Grande do Norte,Maio,6,NE,5,Q2
2003,Rio Grande do Norte,Maio,0,NE,5,Q2
2004,Rio Grande do Norte,Maio,2,NE,5,Q2
2005,Rio Grande do Norte,Maio,3,NE,5,Q2
2006,Rio Grande do Norte,Maio,0,NE,5,Q2
2007,Rio Grande do Norte,Maio,2,NE,5,Q2
2008,Rio Grande do Norte,Maio,0,NE,5,Q2
2009,Rio Grande do Norte,Maio,0,NE,5,Q2
2010,Rio Grande do Norte,Maio,3,NE,5,Q2
2011,Rio Grande do Norte,Maio,0,NE,5,Q2
2012,Rio Grande do Norte,Maio,14,NE,5,Q2
2013,Rio Grande do Norte,Maio,2,NE,5,Q2
2014,Rio Grande do Norte,Maio,2,NE,5,Q2
2015,Rio Grande do Norte,Maio,4,NE,5,Q2
2016,Rio Grande do Norte,Maio,1,NE,5,Q2
2017,Rio Grande do Norte,Maio,2,NE,5,Q2
1998,Rio Grande do Norte,Junho,1,NE,6,Q2
1999,Rio Grande do Norte,Junho,4,NE,6,Q2
2000,Rio Grande do Norte,Junho,8,NE,6,Q2
2001,Rio Grande do Norte,Junho,13,NE,6,Q2
2002,Rio Grande do Norte,Junho,1,NE,6,Q2
2003,Rio Grande do Norte,Junho,1,NE,6,Q2
2004,Rio Grande do Norte,Junho,2,NE,6,Q2
2005,Rio Grande do Norte,Junho,0,NE,6,Q2
2006,Rio Grande do Norte,Junho,0,NE,6,Q2
2007,Rio Grande do Norte,Junho,0,NE,6,Q2
2008,Rio Grande do Norte,Junho,0,NE,6,Q2
2009,Rio Grande do Norte,Junho,0,NE,6,Q2
2010,Rio Grande do Norte,Junho,1,NE,6,Q2
2011,Rio Grande do Norte,Junho,1,NE,6,Q2
2012,Rio Grande do Norte,Junho,5,NE,6,Q2
2013,Rio Grande do Norte,Junho,1,NE,6,Q2
2014,Rio Grande do Norte,Junho,2,NE,6,Q2
2015,Rio Grande do Norte,Junho,5,NE,6,Q2
2016,Rio Grande do Norte,Junho,4,NE,6,Q2
2017,Rio Grande do Norte,Junho,3,NE,6,Q2
1998,Rio Grande do Norte,Julho,5,NE,7,Q3
1999,Rio Grande do Norte,Julho,7,NE,7,Q3
2000,Rio Grande do Norte,Julho,5,NE,7,Q3
2001,Rio Grande do Norte,Julho,25,NE,7,Q3
2002,Rio Grande do Norte,Julho,7,NE,7,Q3
2003,Rio Grande do Norte,Julho,7,NE,7,Q3
2004,Rio Grande do Norte,Julho,5,NE,7,Q3
2005,Rio Grande do Norte,Julho,2,NE,7,Q3
2006,Rio Grande do Norte,Julho,0,NE,7,Q3
2007,Rio Grande do Norte,Julho,7,NE,7,Q3
2008,Rio Grande do Norte,Julho,0,NE,7,Q3
2009,Rio Grande do Norte,Julho,0,NE,7,Q3
2010,Rio Grande do Norte,Julho,7,NE,7,Q3
2011,Rio Grande do Norte,Julho,0,NE,7,Q3
2012,Rio Grande do Norte,Julho,3,NE,7,Q3
2013,Rio Grande do Norte,Julho,0,NE,7,Q3
2014,Rio Grande do Norte,Julho,2,NE,7,Q3
2015,Rio Grande do Norte,Julho,3,NE,7,Q3
2016,Rio Grande do Norte,Julho,13,NE,7,Q3
2017,Rio Grande do Norte,Julho,4,NE,7,Q3
1998,Rio Grande do Norte,Agosto,4,NE,8,Q3
1999,Rio Grande do Norte,Agosto,40,NE,8,Q3
2000,Rio Grande do Norte,Agosto,29,NE,8,Q3
2001,Rio Grande do Norte,Agosto,55,NE,8,Q3
2002,Rio Grande do Norte,Agosto,48,NE,8,Q3
2003,Rio Grande do Norte,Agosto,97,NE,8,Q3
2004,Rio Grande do Norte,Agosto,15,NE,8,Q3
2005,Rio Grande do Norte,Agosto,9,NE,8,Q3
2006,Rio Grande do Norte,Agosto,13,NE,8,Q3
2007,Rio Grande do Norte,Agosto,26,NE,8,Q3
2008,Rio Grande do Norte,Agosto,2,NE,8,Q3
2009,Rio Grande do Norte,Agosto,1,NE,8,Q3
2010,Rio Grande do Norte,Agosto,24,NE,8,Q3
2011,Rio Grande do Norte,Agosto,10,NE,8,Q3
2012,Rio Grande do Norte,Agosto,23,NE,8,Q3
2013,Rio Grande do Norte,Agosto,2,NE,8,Q3
2014,Rio Grande do Norte,Agosto,21,NE,8,Q3
2015,Rio Grande do Norte,Agosto,16,NE,8,Q3
2016,Rio Grande do Norte,Agosto,24,NE,8,Q3
2017,Rio Grande do Norte,Agosto,21,NE,8,Q3
1998,Rio Grande do Norte,Setembro,51,NE,9,Q3
1999,Rio Grande do Norte,Setembro,35,NE,9,Q3
2000,Rio Grande do Norte,Setembro,17,NE,9,Q3
2001,Rio Grande do Norte,Setembro,45,NE,9,Q3
2002,Rio Grande do Norte,Setembro,52,NE,9,Q3
2003,Rio Grande do Norte,Setembro,112,NE,9,Q3
2004,Rio Grande do Norte,Setembro,47,NE,9,Q3
2005,Rio Grande do Norte,Setembro,37,NE,9,Q3
2006,Rio Grande do Norte,Setembro,50,NE,9,Q3
2007,Rio Grande do Norte,Setembro,50,NE,9,Q3
2008,Rio Grande do Norte,Setembro,17,NE,9,Q3
2009,Rio Grande do Norte,Setembro,29,NE,9,Q3
2010,Rio Grande do Norte,Setembro,50,NE,9,Q3
2011,Rio Grande do Norte,Setembro,22,NE,9,Q3
2012,Rio Grande do Norte,Setembro,41,NE,9,Q3
2013,Rio Grande do Norte,Setembro,7,NE,9,Q3
2014,Rio Grande do Norte,Setembro,30,NE,9,Q3
2015,Rio Grande do Norte,Setembro,36,NE,9,Q3
2016,Rio Grande do Norte,Setembro,44,NE,9,Q3
2017,Rio Grande do Norte,Setembro,48,NE,9,Q3
1998,Rio Grande do Norte,Outubro,55,NE,10,Q4
1999,Rio Grande do Norte,Outubro,40,NE,10,Q4
2000,Rio Grande do Norte,Outubro,28,NE,10,Q4
2001,Rio Grande do Norte,Outubro,34,NE,10,Q4
2002,Rio Grande do Norte,Outubro,140,NE,10,Q4
2003,Rio Grande do Norte,Outubro,276,NE,10,Q4
2004,Rio Grande do Norte,Outubro,89,NE,10,Q4
2005,Rio Grande do Norte,Outubro,168,NE,10,Q4
2006,Rio Grande do Norte,Outubro,85,NE,10,Q4
2007,Rio Grande do Norte,Outubro,88,NE,10,Q4
2008,Rio Grande do Norte,Outubro,53,NE,10,Q4
2009,Rio Grande do Norte,Outubro,84,NE,10,Q4
2010,Rio Grande do Norte,Outubro,111,NE,10,Q4
2011,Rio Grande do Norte,Outubro,76,NE,10,Q4
2012,Rio Grande do Norte,Outubro,74,NE,10,Q4
2013,Rio Grande do Norte,Outubro,71,NE,10,Q4
2014,Rio Grande do Norte,Outubro,75,NE,10,Q4
2015,Rio Grande do Norte,Outubro,129,NE,10,Q4
